account_id,account_number,document_id,account_created_at,account_primary_cnae,account_secondary_cnae,account_section_id,account_division_id,account_group_id,account_class_id,account_city,account_state,account_dominio_email,account_length_email,acccount_name_in_email,account_number_initial_email,account_number_final_email,account_number_in_email,account_settings_message,account_settings_image,fine,interest,account_email_sett_change,account_email_sett_unpaid,account_email_sett_settled,account_email_sett_charge_cancel,account_email_sett_subscription_cancel,account_email_sett_carnet_cancel
222321,82a4fef532ea0d3440b951260ae74f77815e3be1339375350d7c5e8de3a09a91,211079,2020-08-27 07:11:08,,,,,,,a85df380cbe924866f1251c051962ef9a537298fdd9548d4304357f201033125,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,GMAIL,14,0,0,1,4,0,0,,,0,1,1,1,1,1
222327,a128fe7ef6b227210248445f53c835887510db7eec537c33aaff065917e3dbc6,211085,2020-08-27 08:41:08,aa2a764c96f4d7d458a5684b53e743100f5f3c4ee2d1395a30e9ff18baf8a4c6,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,6d71aa91c7677b73c3d3b5f5ccc32095b5dff0820fb9fd3e513b3e07fc840719,78834345518531bead5b8947906588464f368e2ba48cda894395bb29b2d7403e,,,GMAIL,17,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
222334,bc2cee45f3d1f969784404853a7f087c59c1a10874456400ad4e196a84ce329e,211091,2020-08-27 09:04:45,aa2a764c96f4d7d458a5684b53e743100f5f3c4ee2d1395a30e9ff18baf8a4c6,d937b0bb3e7803465414baa76b4d41e26e8db1cd1b866595466ae607d6fb8ebf,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,6d71aa91c7677b73c3d3b5f5ccc32095b5dff0820fb9fd3e513b3e07fc840719,78834345518531bead5b8947906588464f368e2ba48cda894395bb29b2d7403e,,,GMAIL,13,1,0,0,0,0,1,200.0,33.0,0,1,1,1,1,1
222485,83ff44e47becfe12af99306046c3dd3fdb5df8e064a6ab76f9b2d0e31595cff0,211227,2020-08-27 18:52:23,,,,,,,c5a6c1c8dc982149ac527bd12faed42263ef8f5a8bec8cc878ee5ea9aaa869d9,b32d0b7e7c49da16b395fdf75eedc83ae040778d6c5603a6e169f3c3d5beb0e0,GMAIL,19,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1,1
222525,23fbd2db3dd24324b271e14e9fbe2d00561a19ec61e32c698e47ae9717ed3eeb,211264,2020-08-28 08:38:06,06e0dd407a9b7922154daeffe5785f5e9ace797df3d5844eb779f6bf6abc3ccb,,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,2a1e9a0801d8faf2b1a58c41cc855180acef493b92987307f72795ac100f6692,6bce57badf392fa837964bea4f09e8f05c8cb6de3592366d29f0fd7d0cc3a118,ceef0b0ca48027a5de6fd1bd13997f6204a9575e48ca553b0a6f53080196a95c,11a1688f95e00cd128e4527233b7ddbc5dbc30021c4303426a33426024c4d9f7,YAHOO,11,0,0,0,0,0,0,,,0,1,1,1,1,1
222536,559c38d10928e691da2a115f7fdb070406395e7da214d664642c4234e658afc5,211274,2020-08-28 09:05:39,038a6ac61d7fe80e54117944e941214bc86e61f299e6a94c387b760f20c7856e,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3d95fc07a3d0fb573b671cb840bfc4dc42b8956590d9bb357cccdc54f928f7cf,18a07ecc154927ce9f126d190bcd16d0110b4ecb15a5b7b17b8519a0eac6bd5f,96aeead612aaffcd39ff7d2b2311813d20cff7796c5964454b95df2220487690,08281754c209d0cef33e647fe203f9d120963eb437cdb97802641d52c8b28b5b,a6c90a34e4d5b7cce484aa2e2d930ab67852ed7914b405fdeb47b0813837d9b9,HOTMAIL,19,1,0,0,0,0,1,200.0,330.0,1,0,1,1,1,1
236629,b920302cde768e77ce7947a13b2997baaa930478f508a18d0cf0d1a2707d24a6,211274,2020-12-11 08:33:00,c135540eced739d4e38f80b2788201722fd307d824616971add0312a49a1ec28,6f33f6b139e252bffbacfe5ec30f939473f4f8bfb4606f0dca9b63a81f2deac6,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,4fb3c7b55899aab7e9d87c27e219aa1069f51a9503952af707139dae2cd462ab,b85e55ad009526a685144c5652f529aafbd54e3c210cce921295b1ce3a145baa,08281754c209d0cef33e647fe203f9d120963eb437cdb97802641d52c8b28b5b,a6c90a34e4d5b7cce484aa2e2d930ab67852ed7914b405fdeb47b0813837d9b9,HOTMAIL,19,1,0,0,0,1,1,200.0,35.0,0,1,1,1,1,1
222600,84d321a8d8ffb93a34065afe49760e92e723bfb39e8b43041d7417fed9014a2d,211338,2020-08-28 12:03:34,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,,,GMAIL,10,1,0,1,2,0,0,200.0,33.0,0,1,1,1,1,1
222629,5f494667d911a7d9e7347174d614fce626345cfb9d4512031f0057f1a31432b0,211363,2020-08-28 14:10:45,ebdf8b826eba0d40a6f78abc249733a3efb9905b14d047018a693c49557e46fd,f82351358a5bb0e6658fd23920185fc5156baa2c0d0031ca035cb393339bd1fa,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,4fb3c7b55899aab7e9d87c27e219aa1069f51a9503952af707139dae2cd462ab,7c2bad688fbe99a270f12a9badf9bcd1b9b658d0ced2b399a4bf434a3e7eb4e2,,,GMAIL,17,1,0,0,0,0,0,,,0,1,1,1,1,1
222641,501f4eb64342848911127921a57e0c1653989ea3594533b418c46fcf0f4a3c97,211374,2020-08-28 15:34:16,3d6d9d27eee5f7e1c1473a81d150de53730da01bc730de1edb46db5df15baf1b,,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,5191d0306d96cd4e1e04ab9c0024808d397c1d107c7c809a77db64292f587366,aa5ed4dfeaf1e8f617040f40e6a8f15f758a4acf1b9edc0aae9d5dad66961ac8,a85df380cbe924866f1251c051962ef9a537298fdd9548d4304357f201033125,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,GMAIL,13,1,0,0,0,0,1,,,0,1,1,1,1,1
222700,99c49ea05c9cff5f8afb1be1677380be40c4601ef6f38c17bfa12b5405a3989f,211431,2020-08-29 11:06:48,a0c2b6ad3c0626814c03e02c05f5abca1e96de22ad42f5e3b02ca15e3dae8e17,0213f6f10e7f7df3c8a6f84ee24a478885c3792c7d9cab07e9b31a99127088b8,95c9c1aff3dffd9ca3fc6a1dca4356ce8e03548973a47dec402ef519d8a581b7,414c3b30d491a189483f910a585bfe6ef83bb46f5b5e29a2e26735eb28b1b206,52b2dabee659b578fb278a4718bfce932eeb8420ced5859235739abe4d4c95e4,f2e492c28ae9ba36a0b809baa100be9700ce6b6d9a52cd93f556ad38571dea15,,,OUTROS,11,0,0,0,0,0,0,1000.0,33.0,0,1,1,1,1,1
222744,cdc17b6c67a0caa7b976c49c8134ec21293b8b2db861b16bb281cca1f7419f2e,211473,2020-08-30 00:35:01,3cb1c420e84208e7f74bb943d4d298a98b43fce5ebc0aca652349401749b33b6,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3bda39aa50f9364f25d290e4150cd9949c67db5e4d5a6b6eb5a5679e670d079d,515f596e8424cfebf066e27d5e4b1fa4a00b897c189f2b6cb46d2fcde385f326,629e1f09c995f875f64d06f8fd82552f1646350786f7745d8808824e58ca19f5,81d1e8b3b0e4a9b8433c5f94ef68e19c67850cd977c066905fb03191e38512be,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,OUTROS,12,0,0,0,0,0,0,,,0,1,1,1,1,1
222935,872909f4668a39d23d1c4256296dcdf3c04b0c5e7736128c5a2e6350e8c3fc73,211653,2020-08-31 15:55:51,f95f9e8abbca0b1291308ec254cc431d147716d075708ff1514371fcf26746fc,4b16f3b27541c92e44b1ee6006608bd321303c49a0bd3a632ed77804e4645402,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,d55f272cb2871a2947df77eb4446a42e5c9416332370c24ef923767077a3b712,4aa77e6855f5b1d872122f9b020a372091998ba26fa437bafc3174d1a55d2f5e,,,GMAIL,7,0,0,0,0,0,0,,,0,1,1,1,1,1
222989,dd7f71e0d71e9d63757b595b2b2ce99d4cee3b1612372ddd289962266ec0b5c9,211702,2020-08-31 22:54:55,41749bb03bea736a91c4dfb73379d798a5fef68adddb21186a48a10bcd1270af,626f64cacb717d199b289652a124ac8c2103bf1da4cfc4d9c06cddadf8411c33,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3bda39aa50f9364f25d290e4150cd9949c67db5e4d5a6b6eb5a5679e670d079d,515f596e8424cfebf066e27d5e4b1fa4a00b897c189f2b6cb46d2fcde385f326,0ee91309127d419a0913c32feacf565392efadd681eaf0075c736d11676417d4,,,GMAIL,13,0,0,0,0,0,0,,,0,1,1,1,1,1
223032,7ccee7abf3fb8de234da1f53deafc8cf96c56995a6650a346d46b3cfb498654b,211745,2020-09-01 09:37:30,,,,,,,9e41d1d4813e6a2b98895747c2db284cf66144a373fd396028fe21ad3618d32d,11a1688f95e00cd128e4527233b7ddbc5dbc30021c4303426a33426024c4d9f7,GMAIL,11,0,0,0,0,0,0,,,0,1,1,1,1,1
223083,e3c6643e6c6a110f4c3215adf25d1f0ea5d22219f3dfab17606fc4b0bc45e708,211792,2020-09-01 13:18:41,905002a33a55f4751262264e16c5d407440961eabeec9ee56dc08cb023b9d9c4,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3d95fc07a3d0fb573b671cb840bfc4dc42b8956590d9bb357cccdc54f928f7cf,18a07ecc154927ce9f126d190bcd16d0110b4ecb15a5b7b17b8519a0eac6bd5f,506ca922aa93ea647c1d304a0eaefc839a57f0ede78e73a767d66b7ab603c0b0,,,GMAIL,12,0,0,0,0,1,1,,,0,1,1,1,1,1
223152,dd7d8db2741d93dc4eb4761a8af1dc9cd7d756cdda08d35f5f7f0fa7e0bd8d4f,211852,2020-09-01 17:18:41,06e0dd407a9b7922154daeffe5785f5e9ace797df3d5844eb779f6bf6abc3ccb,,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,2a1e9a0801d8faf2b1a58c41cc855180acef493b92987307f72795ac100f6692,6bce57badf392fa837964bea4f09e8f05c8cb6de3592366d29f0fd7d0cc3a118,ca14cd84ad3c2aea67d4665ad9cf942a152fd44e9c196ff72727a73bb66d8391,11a1688f95e00cd128e4527233b7ddbc5dbc30021c4303426a33426024c4d9f7,HOTMAIL,16,0,0,0,0,0,0,,,0,1,1,1,1,1
223159,199b4806f24c2618f07abe601eb8c97abcff2e835d3a0d6ee012dc21a5ffd3e0,211858,2020-09-01 18:33:02,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,b9f5c7273c7ecf28113c128871e43bb645c7029067a1f7f2d7b4ecc4941390c9,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,68107c6b3b08c7e104feb7cf82f4da84b1119355cf91cc90b631699668b4da7f,1f93e7d197e6285208e94df8c80cd566ec75ee61978e80dcd9e177ba0f797a22,OUTROS,10,0,0,0,0,0,1,1000.0,33.0,0,1,1,1,1,1
223160,8008cb850a456cdc8db58e199e9b9e806f2afa0ec9d0d3df280124308c5d0dce,211859,2020-09-01 18:36:03,aa2a764c96f4d7d458a5684b53e743100f5f3c4ee2d1395a30e9ff18baf8a4c6,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,6d71aa91c7677b73c3d3b5f5ccc32095b5dff0820fb9fd3e513b3e07fc840719,78834345518531bead5b8947906588464f368e2ba48cda894395bb29b2d7403e,41d8418e01477b64d8fdd49bb4bdeaaa43b7482adec4db4602b91585eba6e122,b32d0b7e7c49da16b395fdf75eedc83ae040778d6c5603a6e169f3c3d5beb0e0,OUTROS,10,0,0,0,0,0,1,0.0,0.0,0,1,1,1,1,1
223207,3fd959610e3e48d901476e21fe2544bfd29f0e9d26ec9ef9171ab6ba8df3c488,211904,2020-09-02 09:47:00,,,,,,,,,YAHOO,22,1,0,0,0,0,0,,,0,1,1,1,1,1
223291,071e3405be8592f141ad1037744bbcfdb97d7f8539c58e8880ddc91fcfcfa04f,211972,2020-09-02 19:34:53,,,,,,,,,HOTMAIL,9,0,0,1,2,0,0,,,0,1,1,1,1,1
223298,df641f0ab121ac137ddf5f3e14a959a1fdcba9a343de4b520113352034b83500,211979,2020-09-02 20:47:08,e274889032e215f6094cef81309ac9778aee3421d3407f6d88c938c3a55ec11c,0ad06bca1b1f3eb1d6922ec4615d14aee3bfe1adb1e4d22b86655fc1a2a9355d,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,f65a510cd813805325b0381f1a7e27312c4940b49c64480ae000801416bd7cc2,82f70b49922d06ff45a757a2963fe99483a0d3868200c651322c4d6aaab93024,22fa380fb8b2aa7b9f0c8a84d97f3894b76e44f9d2a5ab91952f5cd442b1e78c,7e93a8557672538b10bdd0860e5171e1630631076cdfe04dfb2824eae0269eb0,133b2dada85ab60038cdcba5306430dfa07d154b9e0f056968cec5a9ea4c98a7,OUTROS,7,0,0,0,0,0,1,200.0,33.0,1,1,0,1,1,1
223312,cb3ff4ca728d181838e5dc64f32bd3df0b392409ec89e57392b8d95497e22937,211992,2020-09-02 22:54:09,,,,,,,a85df380cbe924866f1251c051962ef9a537298fdd9548d4304357f201033125,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,GMAIL,21,1,0,1,4,0,0,,,0,1,1,1,1,1
223317,9fca9272baabc0516bf9da1f3dc5e75ed91efe0dec44fc4e1901c55435956f09,211996,2020-09-03 07:08:35,06e0dd407a9b7922154daeffe5785f5e9ace797df3d5844eb779f6bf6abc3ccb,,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,2a1e9a0801d8faf2b1a58c41cc855180acef493b92987307f72795ac100f6692,6bce57badf392fa837964bea4f09e8f05c8cb6de3592366d29f0fd7d0cc3a118,989e170e45acd08f2136c025ce38b9b4941cbcb23d56824fb5bbce27343b5631,11a1688f95e00cd128e4527233b7ddbc5dbc30021c4303426a33426024c4d9f7,HOTMAIL,11,1,0,0,0,0,0,,,0,1,1,1,1,1
223320,f6ded52ef4a839476d61470e37d9e931c9a2551ec479738106ec829f88a456e3,211999,2020-09-03 08:29:02,06e0dd407a9b7922154daeffe5785f5e9ace797df3d5844eb779f6bf6abc3ccb,,df88b166d8061603945fa62064a4005f4d31cbe4932ce65b2c3970f0f02e27f2,811929b0e082c75e044014794d63b63bc8546df2fb2dc8ada8ea4e2f621df9f4,2a1e9a0801d8faf2b1a58c41cc855180acef493b92987307f72795ac100f6692,6bce57badf392fa837964bea4f09e8f05c8cb6de3592366d29f0fd7d0cc3a118,,,GMAIL,18,0,0,0,0,0,0,,,0,1,1,1,1,1
223328,01d41598cc47efc6911f19f81c5ca49cfb32072294b92799cbde51efe3a3dc05,212007,2020-09-03 08:51:53,,,,,,,ec385eb271615ae6350f7c838120e0ec728510fdf308b9b24f15002d0d80daea,4a1bf94a5f7fb72551dac7c763ec1bfa788ba65d9f978e3b83131929a00cb5c1,HOTMAIL,14,0,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
223442,276bfc0ac9c8d64878ba1371f20eec461a4fd6ff068b4d07a9a6966a5e040119,212108,2020-09-04 08:35:19,ed028b840aa51a408e1b4a238d303a4c3422d63d37bf787146fae9d9dced5ed8,626f64cacb717d199b289652a124ac8c2103bf1da4cfc4d9c06cddadf8411c33,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,3bda39aa50f9364f25d290e4150cd9949c67db5e4d5a6b6eb5a5679e670d079d,515f596e8424cfebf066e27d5e4b1fa4a00b897c189f2b6cb46d2fcde385f326,b17239513ce82856756514dd9e77304ea81b756b0b38c43cb6ca7dab3647be3d,1355a6f43fd5193f708ed5066d59d2ccf6db9464edb6c459ac22751b22abcdda,a6c90a34e4d5b7cce484aa2e2d930ab67852ed7914b405fdeb47b0813837d9b9,GMAIL,20,0,0,0,0,0,0,200.0,33.0,1,1,1,1,1,1
223444,8f0122bc049356a5e7d2be8f1b48c08ca9c1fc7e19c89f19c45707abe665bfee,212110,2020-09-04 08:48:16,477993a766fbae438d5339b4d31a1e8da3f97877599415560368e98464fc33d0,b78b6322564c8ef78328ba3c97f62eafa8d4565584b2674ef62a2b68bc1fe3ec,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,2a161f3c6686f45d888781997803754629139a92eb978d3f1580f72b2fdcac68,782c42a2df94f04369d14ee0d842a399fe05795c0951766ca03be7980c79318b,161fb97803394fbf7e4c1e0811eb0e0ad3fedf5c2a6eb9b77d4ee376c851805f,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,HOTMAIL,14,0,0,0,0,0,0,200.0,33.0,0,1,1,1,1,1
223450,cc14e59055db238c0a54c0db5b2470d0ca2c03d994205e00ad59b00eae83d4c8,212116,2020-09-04 09:34:51,aa2a764c96f4d7d458a5684b53e743100f5f3c4ee2d1395a30e9ff18baf8a4c6,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,6d71aa91c7677b73c3d3b5f5ccc32095b5dff0820fb9fd3e513b3e07fc840719,78834345518531bead5b8947906588464f368e2ba48cda894395bb29b2d7403e,,,GMAIL,20,1,0,0,0,1,1,200.0,300.0,0,1,1,1,1,1
223461,2e3e8ec77e63275ce681a2d5e1db1c8f848f23b925a980f1d9f2b80cff703865,212126,2020-09-04 10:57:53,b9f5c7273c7ecf28113c128871e43bb645c7029067a1f7f2d7b4ecc4941390c9,0c5056e0c46dc29e613a8cc719da063d7eb149358e07450b2ad89c8def80b1d7,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,4fb3c7b55899aab7e9d87c27e219aa1069f51a9503952af707139dae2cd462ab,533411df23c473b8d05aefa276866fa6b7f1f30118acd5d0ee411afa53a2cafa,,,GMAIL,14,0,0,1,1,0,1,200.0,33.0,0,1,1,1,1,1
223473,05b6736724e43caa338b1f0893bb76f5abedfd5093d16d12245955fba8fd4622,212138,2020-09-04 11:12:31,,,,,,,,,YAHOO,13,1,0,0,0,0,0,,,0,1,1,1,1,1
223503,49110daab66d0c1108c0a0416baa74ff87a86bcc44b8905750a536aeca23f277,212168,2020-09-04 13:31:04,e142c3a336baee1833f58d71b56609ec5d15a9744baf4c25492f27344e416dae,,f8bb17dd341c2f186e2911350e461ee57587a15527f1ef6549457ee9425b6ffd,9fa321a29643568f7167f9c7bc65a3b1d0286ed8e94b2297367b99e69407065d,26db5988c5a980dfee20570f3521bd5facf155e13e76fea0013149e6a0150015,f643df5b33b2f53fc9d0bb1e19f2a788db0b1ae40f94b90f9ded2dfdca95f8f7,81d1e8b3b0e4a9b8433c5f94ef68e19c67850cd977c066905fb03191e38512be,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,GMAIL,22,0,0,0,0,0,1,0.0,0.0,1,1,1,1,1,1
223512,8970ccea999d4f59d413bf2acf51a8d5d23d99c03062f718415e23c8e7e9a048,212175,2020-09-04 13:58:21,3c1a3e82b2bd6dbe05179c5ec5e02f463819039bf3c0d0da3e8c821523e9ca2b,,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,91cb5c9c30f7d55906e65075170f659773dd69adeb61152fe755875c478f6ff0,c255e38541362202cc7b194ebbb4c0356ef1341b397cf2ecf88e8c71a6f4ccfa,f0863379fb325ee55b7d4d617d63d081000b3a92bdd3e45de083b7ad6107d03d,05a96da69857b95da589bfe7e66182dc5032ddb412e174ca173f5a6840f6bf33,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,HOTMAIL,11,0,0,0,0,0,0,,,0,1,1,1,1,1
223613,1a888e41092eea12b58e0182b077017449974dcc9930e1675e8681867cee8362,212270,2020-09-05 12:45:35,,,,,,,81d1e8b3b0e4a9b8433c5f94ef68e19c67850cd977c066905fb03191e38512be,1322eef174acf8354e59d98787a79ac8011122e84ba8591b982e38e73dcc84dd,GMAIL,17,1,0,0,1,0,0,,,0,1,1,1,1,1
223653,ff8ee253de71b3ff2ab428e51e24f19360858dc9dd90318b05416558a0f1ae4a,212310,2020-09-06 12:03:32,,,,,,,626347f8fc0b7d4fd1d403e978a72df7640f92f5451ce7713c50babe01ca56a1,a4873a710033726e4f4f0cb72295310e7912352912644be53d7feb597693f97a,GMAIL,13,1,0,1,2,0,0,,,0,1,1,1,1,1
223684,c5f9c07b94a4945f48873c252ab8d9fccc72e543d7b0def5a638d9fb2f10dd2b,212339,2020-09-07 10:19:14,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,5d0feaa2bd42103e031fa78143b2848daa5c021560bef6744d27bd7c68185acf,0cd1a573612b6f2f676353a5a97d6f99d157a974a4cc9ec104a706101271b5af,GMAIL,11,0,0,0,0,0,1,200.0,33.0,0,1,1,1,1,1
223705,88bdbf707657c856db169928a45501d0015b923d8cba6c209e8aa06d50afaf28,212360,2020-09-07 19:31:13,ae8a6ccc1c4c98f2d0d377ae4d583620fe9b01b1b2c0d8f5728e84942dff83da,,af05252bc2bc7b7f053aa40f04c5722d75716701232c83178f8d58b116ac7e89,0ce830a34eec2a244bb4e7681e83bb9d425f50dead7f48bbebebd2e60134934a,2c3f9234ca4e5f399dfa0cc2720f3190a606801965607e5e0ea8b74d9e8b59a7,b33c8a4e511bd7ba033db4a56549d4ac128e65b19fcfcf586fee73ecbdd79ecb,f9feb85508e66c160538a9ebec45ef18bd723b4dc0db6dffe66a8c2bfbd37df8,11a1688f95e00cd128e4527233b7ddbc5dbc30021c4303426a33426024c4d9f7,OUTLOOK,15,1,0,0,0,1,1,200.0,330.0,0,1,1,1,1,1
223799,905673c07867f6f95baf8a4388abee157224366579f833efcebd61975b9cf319,212449,2020-09-08 11:53:14,,,,,,,c567a159bda8d13f54bb7a8cf83d15a47c254f42868697e035efa87a8908ccc0,ed433766d99548f2c38bbaffa0cdc9459759e0b32b575cedf6bb58b55114484e,HOTMAIL,8,0,0,0,0,0,0,,,0,1,1,1,1,1
223837,70fe28331b2a70bc931cf6d5f2058b22fdcb0f495b24884151f5519ad69ac3a8,212486,2020-09-08 13:01:41,,,,,,,,,OUTROS,13,1,0,0,0,0,0,,,0,1,1,1,1,1
223895,26b62d3ad59a7763a658a61a47f1d02b97e28dd345250def3d555d1125c7a8e1,212541,2020-09-08 14:31:44,,,,,,,ecd2840a755120cf45fab8b5059258ec20224bff5925988ccfd43eb10ff53b8a,11a1688f95e00cd128e4527233b7ddbc5dbc30021c4303426a33426024c4d9f7,GMAIL,14,0,0,0,0,0,0,,,0,1,1,1,1,1
223958,a9cd6a085b3495cb973e2b5885532d27e6d75359a909fc258bb787300c46731f,212600,2020-09-08 20:11:52,a4b7c747014e4e0e1a5a0d55f18f0e212421d0aebdc0b525af489e9ad2b70e76,,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,c13fc388f24dce208dd52fd77bc449e0c31e83c15ddf61fa4a79b70b90218081,e803e40eefaf05f083d80095cb5792c5f6eca358ac08cdac0ab46377c8ce9471,4b567071ceac728ef860b943daf38d9b2d31383bd8e724ad4a4ace4de6a9d0f0,,,GMAIL,15,1,0,1,2,0,0,,,0,1,1,1,1,1
223991,b72039565bf66c802950a66e81d94831b1feebafd659e671c0672f49f79eb93d,212600,2020-09-09 08:53:50,a076e712c143e7199aab066b540f564e3694f600a8e84b702b2edbe4e30fd3a7,,4e7f363da3abcd21bc4392d5af466d696ebc4c0205e948a0176e50053f10909f,c13fc388f24dce208dd52fd77bc449e0c31e83c15ddf61fa4a79b70b90218081,e803e40eefaf05f083d80095cb5792c5f6eca358ac08cdac0ab46377c8ce9471,c6d18d1556b0cb471c2de2858d9c2d61485f99f9923008b570482dfa67ec30b8,,,GMAIL,15,1,0,1,2,0,0,,,0,1,1,1,1,1
224057,5947cb62ba5bc7a5399cee7c9627f6efd8a0f035878f2d6e3f3440cadc768b3c,212696,2020-09-09 11:02:59,ecd02a06cccc281771769922a2a5ea116dd6be425d26d5e424b908e59b499e92,242af2c91b16a7935607a429ad51f7a5c0dcc7c57f26ee3ad30e97670b19cb3a,fb23254d2e88fcb9883f34665b9e013215369748f8ccfbdc0ca055ed8c4df5f0,74469fb38c58586405422c407df6b98ad3100fcd07d9c820a1cf2dd6e7283eed,3bbe3f40dd06ea258ec4986808060209900b96664caa9e62f721db0d3ef3df8b,8a13b0e16693b2472a08acaa0db92b6be8517f34266ce81a12a22ca21e432920,,,OUTROS,7,0,0,0,0,0,0,,,0,1,1,1,1,1
